1327	0	0	0	0.4	999.6	
1328	0	0	0	0.46	999.54	
1329	0	0	0	0.36	999.64	
1330	0	0	0	0.28	999.72	
1331	0	0	0	0.32	999.68	
1332	0	0	0	0.44	999.56	
1333	0	0	0	0.32	999.68	
1334	0	0	0	0.32	999.68	
1335	0	0	0	0.16	999.84	
1336	0	0	0	0.14	999.86	
1337	0	0	0	0.06	999.94	
1338	0	0	0	0.04	999.96	
1339	0	0	0	0.1	999.9	
1340	0	0	0	0.26	999.74	
1341	0	0	0	0.26	999.74	
1342	0	0	0	0.2	999.8	
1343	0	0	0	0.12	999.88	
1344	0	0	0	0.12	999.88	
1345	0	0	0	0.22	999.78	
1346	0	0	0	0.1	999.9	
1347	0	0	0	0.08	999.92	
1348	0	0	0	0.12	999.88	
1349	0	0	0	0.04	999.96	
1350	0	0	0	0	1000	
